
1	﻿यौ	INJ
1	प्रकारक	NN
1	लघु	JJ
1	समूह	NN
1	जे	PRP
1	वृत्तिक	NN
1	रूपमे	NN
1	नाच-गानकेँ	NN
1	अपनबैत	VM
1	रहल	VAUX
1	अछि	VAUX
1	।	SYM

1	जेना	PRP
1	कथक	NN
1	एवं	CC
1	नटुआ	NN
1	।	SYM

1	कथक	NN
1	एवं	CC
1	नटुआ	NN
1	नाचक	NN
1	मण्डलीमे	NN
1	कम-सँ-कम	JJ
1	दू	QF
1	एवं	CC
1	बेसी-	JJ
1	सँ-बेसी	JJ
1	चारि	QC
1	गोटा	CL
1	भेल	VM
1	करैत	VAUX
1	छल	VAUX
1	।	SYM

1	लोकधर्मी	JJ
1	रंगमंचक	NN
1	तेसर	QO
1	स्वरूप	NN
1	रहल	VM
1	अछि	VAUX
1	पेशेवर	JJ
1	अभिनेतालोकनि	NN
1	द्वारा	PSP
1	बनाओल	VM
1	गेल	VAUX
1	वृहत	JJ
1	नाच	NN
1	मण्डली	NN
1	।	SYM

1	लोकधर्मी	JJ
1	नाटय	NN
1	परम्पराक	NN
1	एहि	PRP
1	पेशेवर	JJ
1	वृहत	NN
1	आकारक	NN
1	चान	NN
1	मण्डली	NN
1	द्वारा	PSP
1	विशुध	JJ
1	मनोरंजनात्मक	JJ
1	नाटयाभिनयक	NN
1	संग-संग	RDP
1	आध्यात्मिक-अनुष्ठानिक	JJ
1	अभिनय	NN
1	सेहो	RP
1	कएल	VM
1	जाइत	VAUX
1	रहल	VAUX
1	अछि	VAUX
1	।	SYM

1	अबुल	NNP
1	फजलक	NNP
1	आइने-अकबरीमे	NNP
1	'	SYM
1	भगतिया	NNP
1	नामक	NN
1	लोकनाट्य	NN
1	मण्डलीक	NN
1	उल्लेख	VM
1	भेल	VM
1	अछि	VAUX
1	जे	PRP
1	कित्र्तनियाँ	NN
1	रंगमंचक	NN
1	सदृश्य	NNP
1	राधा-कृष्ण	XC
1	विषयक	NN
1	कथानकपर	NN
1	नाटक	NN
1	करैत	VM
1	छल	VAUX
1	।	SYM

1	फ्रांसिस	NNP
1	बुकननक	NNP
1	पूर्णिया	NNP
1	रिपोर्ट-1809-1810मे	UNK
1	सेहो	RP
1	भकतिया	NN
1	,	SYM
1	नृत्यकाली	NN
1	,	SYM
1	काली	NN
1	दमनि	NN
1	,	SYM
1	रामजतरा	NN
1	,	SYM
1	संकित्र्तनियाँ	NN
1	,	SYM
1	कित्र्तनियाँ-भजनियाँ	NN
1	नामसँ	NN
1	अनेक	JJ
1	नाच	NN
1	मण्डलीक	NN
1	प्रचलनक	NN
1	उल्लेख	NN
1	भेल	VM
1	अछि	VM
1	।	SYM

1	मिथिलाक	NN
1	लोक	JJ
1	रंगमंचपर	NN
1	पौरणिक	JJ
1	कथा	NN
1	आधारित	JJ
1	नृत्याभिनयकेँ	NN
1	विद्यापति	NN
1	नाच	NN
1	,	SYM
1	चौपहरा	NN
1	नाच	NN
1	,	SYM
1	घाँटो	NN
1	नाच	NN
1	आदि	RP
1	संज्ञासँ	NN
1	अभिहित	VM
1	कएल	VAUX
1	जाइत	VAUX
1	अछि	VAUX
1	।	SYM

1	एकर	PRP
1	सम्बन्ध	NN
1	मनोरंजनक	NN
1	संग-संग	RDP
1	किछु	INTF
1	विशिष्ट	JJ
1	प्रकारक	NN
1	धार्मिक	JJ
1	अनुष्ठानसँ	NN
1	सेहो	RP
1	रहल	VM
1	अछि	VAUX
1	मुदा	CC
1	,	SYM
1	पौराणिक	JJ
1	कथासँ	NN
1	भिन्न	JJ
1	लोरिक	NNP
1	,	SYM
1	सलहेस	NNP
1	,	SYM
1	दीनाभद्री	NN
1	,	SYM
1	दुलरा	NN
1	दयाल	NN
1	,	SYM
1	सुठी	NN
1	कुम्मरि	NN
1	प्रभृति	JJ
1	लोकगाथा	NN
1	आधारित	JJ
1	नृत्याभिनयकेँ	NN
1	चौकीतोड़	JJ
1	नाच	NN
1	,	SYM
1	छकड़बाजी	NN
1	नाच	NN
1	आदि	RP
1	संज्ञासँ	NN
1	अभिहित	VM
1	कएल	VAUX
1	जाइत	VAUX
1	रहल	VAUX
1	अछि	SYM

1	वास्तवमे	PSP
1	मिथिलाक	NN
1	एहि	PRP
1	व्यावसायिक	JJ
1	नाच	NN
1	मण्डलीक	NN
1	नृत्याभिनयकेँ	NN
1	स्थूल	JJ
1	रूपमे	NN
1	'	SYM
1	नाच	NN
1	कहल	VM
1	जाइत	VAUX
1	रहल	VAUX
1	अछि	VAUX
1	मुदा	CC
1	,	SYM
1	एहि	PRP
1	नाचक	NN
1	विषय-वस्तु	NN
1	,	SYM
1	स्थान	NN
1	,	SYM
1	प्रदर्शनक	NN
1	अवसर	NN
1	एवं	CC
1	एकर	PRP
1	दर्शक	NN
1	समूहक	NN
1	विशिष्ट	JJ
1	परिचितिक	NN
1	आधारपर	NN
1	एकरा	PRP
1	भिन्न-भिन्न	RDP
1	नाचक	NN
1	संज्ञा	NN
1	देल	VM
1	जाइत	VAUX
1	रहल	VAUX
1	अछि	VAUX
1	।	SYM

1	मिथिलामे	NN
1	एक	QC
1	टा	RP
1	विषेष	JJ
1	वृत्तिसँ	NN
1	सम्पृक्त	JJ
1	दर्शक	NN
1	वर्गक	NN
1	मनोरंजनार्थ	NN
1	व्यावसायिक	JJ
1	नाच	NN
1	मण्डली	NN
1	द्वारा	PSP
1	कएल	VM
1	जायबला	VAUX
1	नृत्याभिनयक	NN
1	नाम	NN
1	छल	VM
1	-	SYM
1	पैकामी	NN
1	नाच	NN
1	।	SYM

1	'	SYM
1	पैकामी	NN
1	शब्द	NN
1	'	SYM
1	पाइक	NN
1	शब्दक	NN
1	विशेषण	NN
1	थिक	SYM
1	।	SYM

1	'	SYM
1	पाइक	NN
1	शब्द	NN
1	'	SYM
1	पादिक	NN
1	वा	CC
1	'	SYM
1	पदातिक	NN
1	तद्भव	NN
1	रूप	NN
1	थिक	VM
1	।	SYM

1	मध्य	JJ
1	कालमे	NN
1	विभिन्न	JJ
1	देशी	NN
1	राजा	NN
1	ओ	CC
1	सामंतलोकनि	NN
1	अपन	PRP
1	जे	PRP
1	सेना	NN
1	रखैत	VM
1	छलाह	VAUX
1	ताहिमे	PRP
1	पदातिक	NN
1	अर्थात	NN
1	पैदल	JJ
1	सेना	NN
1	होइत	VM
1	छल	VAUX
1	से	PSP
1	'	SYM
1	पाइक	NN
1	कहबैत	VM
1	छल	VAUX
1	।	SYM

1	मिथिलाक	NN
1	किछु	QF
1	सैन्योपजीवी	NN
1	रहल	VM
1	जाति	VAUX
1	सभमे	PRP
1	आइयो	NST
1	अपनामे	PRP
1	उच्चता	JJ
1	ओ	NST
1	निम्नता	JJ
1	देखयबाक	VM
1	हेतु	PSP
1	'	SYM
1	छोट	JJ
1	पइका	NN
1	ओ	CC
1	'	SYM
1	बड़	JJ
1	पइका	NN
1	सन	PSP
1	शब्दक	NN
1	प्रचलन	NN
1	देखल	VM
1	जाइत	VAUX
1	अछि	VAUX
1	।	SYM

1	मिथिलामे	NN
1	मध्यकालमे	JJ
1	राजा-सामंतलोकनि	NN
1	द्वारा	PSP
1	जेना	PRP
1	विशिष्टजनक	JJ
1	मनोरंजनार्थ	NN
1	किर्तनियाँ	NN
1	सन	JJ
1	शास्त्रीय	JJ
1	रंगमंचकेँ	NN
1	आश्रय	NN
1	प्रदान	VM
1	कएल	VAUX
1	जाइत	VAUX
1	छल	VAUX
1	,	SYM
1	तदवते	CC
1	अपन	PRP
1	सैन्य	JJ
1	वर्गक	NN
1	मनोरंजनार्थ	NN
1	ओकर	PRP
1	रूचिक	NN
1	अनुरूप	NN
1	लोकधर्मी	NN
1	नाटय	JJ
1	परम्परासँ	NN
1	सम्बद्ध	NN
1	नर्तक-अभिनेता	NN
1	आदिकेँ	RP
1	सेहो	RP
1	प्रश्रय	NN
1	देल	VM
1	जाइत	VAUX
1	छल	VAUX
1	।	SYM

1	जखन	NST
1	राजाक	NN
1	सेना	NN
1	कोनो	WQ
1	अभियानपर	NN
1	प्रस्थान	VM
1	करैत	VAUX
1	छल	VAUX
1	तँ	RB
1	ओकरा	PRP
1	संग	NN
1	अन्यान्य	JJ
1	संरजामक	NN
1	अतिरिक्त	JJ
1	नटुआक	NN
1	मण्डली	NN
1	सेहो	RP
1	चलैत	VM
1	छलैक	VAUX
1	।	SYM

1	मध्यकालीन	JJ
1	मिथिलामे	NN
1	सैन्य	JJ
1	अभियानक	NN
1	स्वरूप	NN
1	कोन	WQ
1	प्रकारक	NN
1	रहैत	VM
1	छल	VAUX
1	होयत	VAUX
1	तकर	PRP
1	एकटा	QC
1	झलक	NN
1	मीरा	NN
1	बाला	NN
1	पीर	NN
1	लोकगाथाक	NN
1	निम्न	JJ
1	अंशमे	NN
1	भेटि	VM
1	जाइत	VAUX
1	अछि	VM
1	-	SYM
1	बारह	QC
1	सय	QC
1	बरैसी	JJ
1	घोड़ा	NN
1	,	SYM
1	सोलह	QC
1	सय	QC
1	दन्तार	NN
1	,	SYM
1	सत्तरि	QC
1	सय	QC
1	गे	RP
1	अकुन-मकुनी	ECH
1	,	SYM
1	पाइक	NN
1	छत्तिस	QC
1	हजार	QC
1	तेरह	QC
1	सय	QC
1	करनाल	NN
1	बजैए	VM
1	,	SYM
1	छप्पन	QC
1	जोड़ी	NN
1	नटुआ	NN
1	आब	VM
1	सैकड़	QC
1	मिरद-मानरि	NN
1	बजबै	VM
1	,	SYM
1	सिँघा-डफिला	NN
1	आब	NST
1	।	SYM

1	अभियानक	NN
1	मार्गमे	NN
1	रात्रि	NN
1	विश्रामक	NN
1	समय	NN
1	किंवा	CC
1	युद्धस्थल	NN
1	पर	PSP
1	थाकल-ठेहिआयल	JJ
1	सैन्य	NN
1	वर्गमे	NN
1	नवस्फूर्ती	NN
1	अनबाक	VM
1	हेतु	PSP
1	संग	NN
1	चलि	VM
1	रहल	VAUX
1	ओहि	VAUX
1	आजन-बाजन	ECH
1	युक्त	JJ
1	नाच	NN
1	मण्डली	NNP
1	द्वारा	PSP
1	नृत्याभिनय	NN
1	कएल	VM
1	जाइत	VAUX
1	छल	VAUX
1	।	SYM

1	एहि	PRP
1	अभिनयकेँ	NN
1	पैकामी	NN
1	नाच	NN
1	कहल	VM
1	जाइत	VAUX
1	छल	VAUX
1	।	SYM

1	पैकामी	NN
1	नाच	NN
1	कहल	VM
1	जयबाक	VAUX
1	र्इ	DEM
1	अर्थ	NN
1	नहि	NEG
1	जे	CC
1	एकर	PRP
1	दर्शक	NN
1	मात्र	JJ
1	पदाति	NN
1	सेना	NN
1	रहैत	VM
1	छल	VAUX
1	होयत	VAUX
1	प्रत्युत	CC
1	मध्यकालमे	NN
1	सेनाक	NN
1	पर्याये	NN
1	होइत	VM
1	छल	VAUX
1	पाइक	NN
1	।	SYM

1	मध्यकालमे	NN
1	मिथिलामे	NN
1	राजन्य	JJ
1	वर्ग	NN
1	ओ	PRP
1	ओकर	PRP
1	सेवक	NN
1	वर्गक	NN
1	मनोरंजनक	JJ
1	शैली	NN
1	कोना	WQ
1	भिन्न	JJ
1	होइत	VM
1	छलैक	VAUX
1	तकर	PRP
1	जीवन्त	JJ
1	चित्रण	VM
1	म	VAUX
1	।	SYM

1	म	UNK
1	।	SYM

1	परमेश्वर	NNP
1	झा	NNP
1	रचित	VM
1	मैथिलीक	NN
1	प्रथम	QC
1	उपन्यास	NN
1	सीमान्तिनी	NNP
1	आख्यायिकामे	NNP
1	भेल	VM
1	अछि	VAUX
1	।	SYM

1	निषध	NN
1	देशक	NN
1	राजा	NN
1	जखन	NST
1	अपन	PRP
1	पुत्रक	NN
1	विवाहक	NN
1	क्रममे	NN
1	सम्पूर्ण	JJ
1	लाव-लश्कर	NN
1	संग	NN
1	आर्यावर्त	NN
1	विदा	VM
1	होइत	VAUX
1	छथि	VAUX
1	तँ	RP
1	मार्गमे	NN
1	जत-जत	RDP
1	हुनक	PRP
1	काफिला	NN
1	विश्रामक	NN
1	हेतु	PSP
1	रूकैत	VM
1	अछि	VM
1	तत-तत	RDP
1	दू	QF
1	रंगक	JJ
1	मनोरंजक	NN
1	आयोजन	NN
1	होइत	VM
1	अछि	VAUX
1	।	SYM

1	राजा	NN
1	ओ	CC
1	हुनक	PRP
1	संग	NN
1	शिष्ट	JJ
1	जनक	NN
1	हेतु	PSP
1	परिष्कृत	JJ
1	शास्त्रीय	JJ
1	ढंगक	NN
1	मनोरंजनक	NN
1	प्रबन्ध	NN
1	रहैत	VAUX
1	अछि	VAUX
1	मुदा	CC
1	,	SYM
1	ओहिसँ	PRP
1	इतर	NN
1	कहार-बेगार	NN
1	,	SYM
1	नोकर-चाकर	ECH
1	सभक	NN
1	मनोरंजन	NN
1	मयूर	NN
1	पाँखिबला	NN
1	ढोल	NN
1	बजा	VM
1	क	VAUX
1	,	SYM
1	चमर	NN
1	नटुआ	NN
1	सभ	PRP
1	सीता-स्वयंवर	NN
1	,	SYM
1	प्रभावतीहरण	NN
1	,	SYM
1	रम्भाभिसार	NN
1	,	SYM
1	विरहा	NN
1	,	SYM
1	चाँचरि	NN
1	प्रभृति	JJ
1	गीब	NN
1	गाबि	VM
1	क	VAUX
1	नचैत	VM
1	अछि	VAUX
1	।	SYM

1	पुनश्च	CC
1	एहि	PRP
1	प्रसंगमे	NN
1	लेखकक	NN
1	फराकसँ	JJ
1	टिप्पणी	NN
1	छनि	VM
1	जे	PRP
1	र्इ	DEM
1	मनोरंजन	NN
1	ताही	PRP
1	रूपक	NN
1	अछि	VM
1	जेना	PRP
1	आइ-काल्हि	NN
1	कहार-वेगार	NN
1	,	SYM
1	सभ	PRP
1	अल्हा	NN
1	,	SYM
1	लोरिक	NN
1	,	SYM
1	दयाल	NN
1	सिंह	NN
1	,	SYM
1	सूठी	NN
1	कुमरि	NN
1	,	SYM
1	नैका	JJ
1	प्रभृतिक	JJ
1	गीत	NN
1	गबैत	VM
1	अछि	VAUX
1	।	SYM

1	वास्तवमे	JJ
1	सीमान्तिनी	JJ
1	आख्यायिकाक	JJ
1	उपर्युक्त	JJ
1	प्रसंगसँ	NN
1	स्पष्ट	NN
1	होइत	VM
1	अछि	VM
1	जे	RB
1	राजन्य	JJ
1	ओ	CC
1	शिष्ट	JJ
1	वर्गसँ	NN
1	इतर	JJ
1	राजाक	NN
1	समस्त	JJ
1	सेवक	NN
1	वर्गक	NN
1	मनोरंजनक	NN
1	हेतु	PSP
1	फराकसँ	NN
1	व्यवस्था	NN
1	रहल	VM
1	करैत	VAUX
1	छल	VAUX
1	।	SYM

1	पारम्परिक	JJ
1	नटुआ	NN
1	द्वारा	PSP
1	विभिन्न	JJ
1	वाद्य-यन्त्रक	NN
1	संग	PSP
1	नृत्याभिनय	NN
1	कएल	VM
1	जाइत	VAUX
1	छल	VAUX
1	जकरा	PRP
1	'	SYM
1	पैकामी	NN
1	नाचक	NN
1	विशेष	JJ
1	अभियान	NN
1	देल	VM
1	गेल	VAUX
1	छल	VAUX
1	।	SYM

1	पैकामी	NN
1	नाचक	NN
1	अन्तर्गत	NST
1	पौराणिक	JJ
1	एवं	NN
1	लैकिक	JJ
1	दुहू	QC
1	प्रकारक	NN
1	कथा-गाथापर	NN
1	आधारित	JJ
1	अभिनय	NN
1	कएल	VM
1	जाइत	VAUX
1	छल	VAUX
1	।	SYM

1	मिथिलामे	NN
1	पैकामी	NN
1	नाचक	NN
1	परम्परा	NN
1	कोनहुँ	WQ
1	रूपमे	NN
1	भारतक	NN
1	स्वतंत्रता	JJ
1	प्राप्तीसँ	VM
1	पूर्व	NST
1	धरि	VM
1	छल	VAUX
1	।	SYM

1	अंग्रेजी	JJ
1	शासनक	NN
1	कारणे	NN
1	पैघ	JJ
1	सेना	NN
1	रखबाक	VM
1	परिपाटी	NN
1	तँ	RP
1	समाप्ते	NN
1	भ	VM
1	गेल	VAUX
1	छल	VM
1	,	SYM
1	तथापि	CC
1	सामंत-जमीन्दार	NN
1	इत्यादि	NN
1	द्वारा	PSP
1	हँसेड़ी	NN
1	तँ	RP
1	रखले	VM
1	जाइत	VAUX
1	छल	VAUX
1	आ	CC
1	यथासाध्य	JJ
1	राजकीय	JJ
1	परम्पराक	NN
1	निर्वाह	VM
1	कएले	VAUX
1	जाइत	VAUX
1	छल	VAUX
1	।	SYM

1	अत	CC
1	:	SYM
1	राजकीय	JJ
1	व्यवस्थापक	NN
1	अन्यान्य	NN
1	शोभा-सुन्दरक	NN
1	संग-संग	RDP
1	एहि	DEM
1	लोकधर्मी	JJ
1	परम्पराक	NN
1	नटुआ	NN
1	इत्यादिकेँ	PSP
1	सेहो	RP
1	सीमिते	JJ
1	स्तरपर	NN
1	,	SYM
1	मुदा	CC
1	आश्रय	NN
1	देल	VM
1	जाइत	VAUX
1	रहलैक	VAUX
1	।	SYM

1	भारतक	NN
1	स्वतंत्रताक	NN
1	बाद	NST
1	जेना	PRP
1	पुरान	NN
1	सभ	PRP
1	टा	CL
1	परम्परा	NN
1	इतिहासक	NN
1	कथा	NN
1	बनि	VM
1	क	VAUX
1	रहि	VAUX
1	गेल	VAUX
1	,	SYM
1	तकरा	PRP
1	संगहि	NN
1	पैकामी	NN
1	नाचक	NN
1	सेहो	RP
1	लोप	NN
1	भ	VM
1	गेल	VAUX
1	।	SYM

1	लोक	JJ
1	संस्कृति	NN
1	आ	CC
1	कलासँ	NN
1	स्नेह	JJ
1	रखनिहार	NN
1	कोनहुँ	WQ
1	जिज्ञासु	NN
1	व्यक्तिक	NN
1	मोनमे	NN
1	र्इ	DEM
1	जिज्ञासा	NN
1	उत्पन्न	VM
1	भ	VAUX
1	सकैत	VAUX
1	छनि	VAUX
1	जे	CC
1	अतीतक	NN
1	गर्तमे	NN
1	समा	VM
1	गेल	VAUX
1	पैकामी	NN
1	नाचक	NN
1	स्वरूप	NN
1	कोन	WQ
1	प्रकारक	NN
1	रहल	VM
1	छल	VAUX
1	होयत	VAUX
1	मुदा	CC
1	,	SYM
1	जिज्ञासुलोकनिक	NN
1	एहि	PRP
1	जिज्ञासाक	NN
1	किछु	CL
1	अंशक	NN
1	शमन	NN
1	करबाक	VM
1	एक	QC
1	टा	CL
1	साधनक	NN
1	अन्वेषण	NN
1	किछु	QF
1	दिन	NN
1	पूर्व	NST
1	भ	VM
1	सकल	VAUX
1	अछि	VAUX
1	।	SYM

1	र्इ	DEM
1	साधन	NN
1	थिक	VM
1	पैकामी	NN
1	नाचक	NN
1	अन्तर्गत	NN
1	अभिनीत	NN
1	कएल	VM
1	जायबला	VM
1	एक	QC
1	टा	CL
1	लोकगाथा	NN
1	दुलरा	NNP
1	दयालक	NNP
1	नाटकीय	JJ
1	रूपक	NN
1	पाण्डुलिपि	NN
1	।	SYM

1	ध्यातव्य	JJ
1	थिक	NN
1	जे	ECH
1	सीमान्तिनी	NN
1	आख्यायिकाक	NN
1	लेखक	VM
1	पैकामी	NN
1	नाचक	NN
1	रूपमे	NN
1	अभिनेय	NN
1	जतेक	PRP
1	गाथाक	NN
1	नाम	NN
1	गनओलनि	VM
1	अछि	VAUX
1	,	SYM
1	ताहिमे	PRP
1	एक	QC
1	टा	CL
1	नाम	NN
1	दयाल	NNP
1	सिंहक	NNP
1	सेहो	RP
1	अछि	VM
1	।	SYM

1	र्इ	DEM
1	संयोगक	NN
1	विषय	NN
1	थिक	VM
1	जे	PSP
1	ओही	PRP
1	दयाल	NNP
1	सिंहक	NNP
1	गाथाक	NN
1	नाट्यरूपक	NN
1	एक	QC
1	टा	CL
1	पाण्डुलिपि	NN
1	प्राप्त	NN
1	भेल	VM
1	अछि	VAUX
1	।	SYM

1	दयाल	NN
1	सिंह	NN
1	मिथिलाक	NN
1	एक	QC
1	टा	CL
1	प्रसिद्ध	JJ
1	लोकनायक	NN
1	आ	CC
1	एहि	PRP
1	ठामक	NN
1	महाल	NN
1	जातिक	NN
1	लोकदेवता	NN
1	थिक	VM
1	,	SYM
1	जकर	PRP
1	भाओ	NN
1	पूजाक	NN
1	आयोजन	NN
1	साओन	NNP
1	मासमे	NN
1	भेल	VM
1	करैत	VAUX
1	अछि	VAUX
1	।	SYM

1	दयाल	NN
1	सिंहक	NN
1	गाथा	NN
1	ओहि	PRP
1	विशिष्ट	JJ
1	श्रेणीक	NN
1	गाथा	NN
1	थिक	VM
1	,	SYM
1	जकर	PRP
1	वाचन	NN
1	,	SYM
1	गायन	NN
1	एवं	CC
1	अभिनय	NN
1	तीनू	QC
1	होइत	VM
1	रहल	VAUX
1	अछि	VAUX
1	।	SYM

1	दयाल	NN
1	सिंहक	NN
1	नामक	NN
1	संग	NN
